,ID,Anho,Mes,Descripcion,Total
600,200912,2009,12,Via de la Plata,60
601,201001,2010,1,Frances-Camino de,866
602,201001,2010,1,Ingles-Camino,10
603,201001,2010,1,Muxia-Finisterre,1
604,201001,2010,1,Norte-Camino de,99
605,201001,2010,1,Otros caminos,1
606,201001,2010,1,Portugues-Camino,111
607,201001,2010,1,Primitivo-Camino,35
608,201001,2010,1,Via de la Plata,65
609,201002,2010,2,Costa Camino Portugues  ,5
610,201002,2010,2,Frances-Camino de,1256
611,201002,2010,2,Ingles-Camino,26
612,201002,2010,2,Norte-Camino de,43
613,201002,2010,2,Otros caminos,1
614,201002,2010,2,Portugues-Camino,223
615,201002,2010,2,Primitivo-Camino,42
616,201002,2010,2,Via de la Plata,44
617,201003,2010,3,Costa Camino Portugues  ,15
618,201003,2010,3,Frances-Camino de,4014
619,201003,2010,3,Ingles-Camino,180
620,201003,2010,3,Invierno de Camino,2
621,201003,2010,3,Muxia-Finisterre,7
622,201003,2010,3,Norte-Camino de,278
623,201003,2010,3,Otros caminos,13
624,201003,2010,3,Portugues-Camino,835
625,201003,2010,3,Primitivo-Camino,148
626,201003,2010,3,Via de la Plata,391
627,201004,2010,4,Costa Camino Portugues  ,207
628,201004,2010,4,Frances-Camino de,13646
629,201004,2010,4,Ingles-Camino,435
630,201004,2010,4,Muxia-Finisterre,28
631,201004,2010,4,Norte-Camino de,723
632,201004,2010,4,Otros caminos,21
633,201004,2010,4,Portugues-Camino,2948
634,201004,2010,4,Primitivo-Camino,468
635,201004,2010,4,Via de la Plata,1111
636,201005,2010,5,Costa Camino Portugues  ,70
637,201005,2010,5,Frances-Camino de,20920
638,201005,2010,5,Ingles-Camino,499
639,201005,2010,5,Invierno de Camino,4
640,201005,2010,5,Muxia-Finisterre,121
641,201005,2010,5,Norte-Camino de,1201
642,201005,2010,5,Otros caminos,97
643,201005,2010,5,Portugues-Camino,3551
644,201005,2010,5,Primitivo-Camino,785
